"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.845467958E0,2.259408713E-1,-7.675403906E-1,-1.052956304E1,1.055991786E1
2.855399958E0,-2.726600513E-1,-9.232811256E-1,-1.084372926E1,1.088637937E1
2.865331958E0,-6.802943051E-1,-1.196805176E0,-1.088670161E1,1.097339578E1
2.875263958E0,-8.681852976E-1,-1.292631100E0,-1.092350867E1,1.103393323E1
2.885195958E0,-9.630232617E-1,-1.076356554E0,-1.074807348E1,1.084467800E1
2.895127958E0,-1.166324153E0,-8.501921725E-1,-1.031649751E1,1.041696980E1
2.905059958E0,-1.394051348E0,-1.213197187E0,-1.026555189E1,1.043056960E1
2.914990958E0,-1.345778782E0,-1.621844837E0,-1.103667802E1,1.123609197E1
2.924922958E0,-1.302692112E0,-1.690029218E0,-1.085960795E1,1.106726210E1
2.934854958E0,-1.683340004E0,-1.391463517E0,-8.842059522E0,9.107789023E0
2.944786958E0,-2.324272900E0,-1.344062917E0,-5.955615429E0,6.532848137E0
2.954718958E0,-2.554805516E0,-1.065414220E0,-3.964296438E0,4.835057904E0
2.964650958E0,-2.534594908E0,1.885450036E-1,-3.620969569E0,4.423928253E0
2.974582958E0,-2.651982147E0,2.789461297E0,-4.858412309E0,6.198247640E0
2.984514958E0,-3.211664473E0,5.476413887E0,-5.871948790E0,8.647871434E0
2.994445958E0,-4.269853509E0,5.487217203E0,-2.978093351E0,7.563745212E0
3.004377958E0,-4.792742523E0,3.757542108E0,6.271711230E0,8.742074429E0
3.014309958E0,-3.803340425E0,3.097275394E0,1.939659426E1,2.000715827E1
3.024241958E0,-1.118453217E0,3.076499067E0,3.302928400E1,3.319110401E1
3.034173958E0,2.319510342E0,2.750175609E0,4.362022409E1,4.376833951E1
3.044105958E0,6.843774742E0,1.079563021E0,4.957450928E1,5.005631508E1
3.054037958E0,1.063819612E1,-1.600939871E0,5.712318984E1,5.812738634E1
3.063968958E0,1.270155456E1,-5.652510388E0,7.029567096E1,7.165725168E1
3.073900958E0,1.209224779E1,-1.120340201E1,8.248212441E1,8.411325414E1
3.083832958E0,9.570868760E0,-1.488596674E1,8.039671729E1,8.232147767E1
3.093764958E0,7.450425121E0,-1.303549840E1,6.390346674E1,6.564362966E1
